,ags,description,ags_state_digits,state,name
101,01051137,Nordermeldorf,01,SH,Nordermeldorf
102,01051138,Tensbüttel-Röst,01,SH,Tensbüttel-Röst
103,01051013,Büsum,01,SH,Büsum
104,01051014,Büsumer Deichhausen,01,SH,Büsumer Deichhausen
105,01051033,Friedrichsgabekoog,01,SH,Friedrichsgabekoog
106,01051043,Hedwigenkoog,01,SH,Hedwigenkoog
107,01051045,Hellschen-Heringsand-Unterschaar,01,SH,Hellschen-Heringsand-Unterschaar
108,01051050,Hillgroven,01,SH,Hillgroven
109,01051079,Norddeich,01,SH,Norddeich
110,01051084,Oesterdeichstrich,01,SH,Oesterdeichstrich
111,01051093,Reinsbüttel,01,SH,Reinsbüttel
112,01051105,Schülp,01,SH,Schülp
113,01051108,Strübbel,01,SH,Strübbel
114,01051109,Süderdeich,01,SH,Süderdeich
115,01051121,Warwerort,01,SH,Warwerort
116,01051127,"Wesselburen, Stadt",01,SH,Wesselburen
117,01051128,Wesselburener Deichhausen,01,SH,Wesselburener Deichhausen
118,01051129,Wesselburenerkoog,01,SH,Wesselburenerkoog
119,01051132,Westerdeichstrich,01,SH,Westerdeichstrich
120,01051140,Oesterwurth,01,SH,Oesterwurth
121,01053032,"Geesthacht, Stadt",01,SH,Geesthacht
122,01053083,"Lauenburg/ Elbe, Stadt",01,SH,Lauenburg/ Elbe
123,01053090,"Mölln, Stadt",01,SH,Mölln
124,01053100,"Ratzeburg, Stadt",01,SH,Ratzeburg
125,01053116,"Schwarzenbek, Stadt",01,SH,Schwarzenbek
126,01053129,Wentorf bei Hamburg,01,SH,Wentorf bei Hamburg
127,01053008,Behlendorf,01,SH,Behlendorf
128,01053009,Berkenthin,01,SH,Berkenthin
129,01053011,Bliestorf,01,SH,Bliestorf
130,01053024,Düchelsdorf,01,SH,Düchelsdorf
131,01053034,Göldenitz,01,SH,Göldenitz
132,01053061,Kastorf,01,SH,Kastorf
133,01053067,Klempau,01,SH,Klempau
134,01053075,Krummesse,01,SH,Krummesse
135,01053094,Niendorf bei Berkenthin,01,SH,Niendorf bei Berkenthin
136,01053103,Rondeshagen,01,SH,Rondeshagen
137,01053120,Sierksrade,01,SH,Sierksrade
138,01053002,Alt Mölln,01,SH,Alt Mölln
139,01053005,Bälau,01,SH,Bälau
140,01053013,Borstorf,01,SH,Borstorf
141,01053014,Breitenfelde,01,SH,Breitenfelde
142,01053037,Grambek,01,SH,Grambek
143,01053056,Hornbek,01,SH,Hornbek
144,01053084,Lehmrade,01,SH,Lehmrade
145,01053095,Niendorf/ Stecknitz,01,SH,Niendorf/ Stecknitz
146,01053113,Schretstaken,01,SH,Schretstaken
147,01053125,Talkau,01,SH,Talkau
148,01053134,Woltersdorf,01,SH,Woltersdorf
149,01053010,Besenthal,01,SH,Besenthal
150,01053015,Bröthen,01,SH,Bröthen
151,01053020,Büchen,01,SH,Büchen
152,01053029,Fitzen,01,SH,Fitzen
153,01053035,Göttin,01,SH,Göttin
154,01053046,Gudow,01,SH,Gudow
155,01053048,Güster,01,SH,Güster
156,01053064,Klein Pampau,01,SH,Klein Pampau
157,01053080,Langenlehsten,01,SH,Langenlehsten
158,01053092,Müssen,01,SH,Müssen
159,01053104,Roseburg,01,SH,Roseburg
160,01053115,Schulendorf,01,SH,Schulendorf
161,01053119,Siebeneichen,01,SH,Siebeneichen
162,01053126,Tramm,01,SH,Tramm
163,01053132,Witzeeze,01,SH,Witzeeze
164,01053003,Aumühle,01,SH,Aumühle
165,01053012,Börnsen,01,SH,Börnsen
166,01053023,Dassendorf,01,SH,Dassendorf
167,01053028,Escheburg,01,SH,Escheburg
168,01053050,Hamwarde,01,SH,Hamwarde
169,01053053,Hohenhorn,01,SH,Hohenhorn
170,01053072,Kröppelshagen-Fahrendorf,01,SH,Kröppelshagen-Fahrendorf
171,01053131,Wiershop,01,SH,Wiershop
172,01053133,Wohltorf,01,SH,Wohltorf
173,01053135,Worth,01,SH,Worth
174,01053006,Basedow,01,SH,Basedow
175,01053019,Buchhorst,01,SH,Buchhorst
176,01053022,Dalldorf,01,SH,Dalldorf
177,01053058,Juliusburg,01,SH,Juliusburg
178,01053073,Krüzen,01,SH,Krüzen
179,01053074,Krukow,01,SH,Krukow
180,01053082,Lanze,01,SH,Lanze
181,01053087,Lütau,01,SH,Lütau
182,01053111,Schnakenbek,01,SH,Schnakenbek
183,01053128,Wangelau,01,SH,Wangelau
184,01053001,Albsfelde,01,SH,Albsfelde
185,01053004,Bäk,01,SH,Bäk
186,01053016,Brunsmark,01,SH,Brunsmark
187,01053018,Buchholz,01,SH,Buchholz
188,01053026,Einhaus,01,SH,Einhaus
189,01053030,Fredeburg,01,SH,Fredeburg
190,01053033,Giesensdorf,01,SH,Giesensdorf
191,01053040,Groß Disnack,01,SH,Groß Disnack
192,01053041,Groß Grönau,01,SH,Groß Grönau
193,01053043,Groß Sarau,01,SH,Groß Sarau
194,01053051,Harmsdorf,01,SH,Harmsdorf
195,01053054,Hollenbek,01,SH,Hollenbek
196,01053057,Horst,01,SH,Horst
197,01053062,Kittlitz,01,SH,Kittlitz
198,01053066,Klein Zecher,01,SH,Klein Zecher
199,01053078,Kulpin,01,SH,Kulpin
200,01053088,Mechow,01,SH,Mechow
201,01053093,Mustin,01,SH,Mustin
202,01053098,Pogeez,01,SH,Pogeez
203,01053102,Römnitz,01,SH,Römnitz
204,01053107,Salem,01,SH,Salem
205,01053110,Schmilau,01,SH,Schmilau
206,01053117,Seedorf,01,SH,Seedorf
207,01053123,Sterley,01,SH,Sterley
208,01053136,Ziethen,01,SH,Ziethen
209,01053007,Basthorst,01,SH,Basthorst
210,01053017,Brunstorf,01,SH,Brunstorf
211,01053021,Dahmker,01,SH,Dahmker
212,01053027,Elmenhorst,01,SH,Elmenhorst
213,01053031,Fuhlenhagen,01,SH,Fuhlenhagen
214,01053036,Grabau,01,SH,Grabau
215,01053042,Groß Pampau,01,SH,Groß Pampau
216,01053045,Grove,01,SH,Grove
217,01053047,Gülzow,01,SH,Gülzow
218,01053049,Hamfelde,01,SH,Hamfelde
219,01053052,Havekost,01,SH,Havekost
220,01053059,Kankelau,01,SH,Kankelau
221,01053060,Kasseburg,01,SH,Kasseburg
222,01053070,Köthel,01,SH,Köthel
223,01053071,Kollow,01,SH,Kollow
224,01053076,Kuddewörde,01,SH,Kuddewörde
225,01053089,Möhnsen,01,SH,Möhnsen
226,01053091,Mühlenrade,01,SH,Mühlenrade
227,01053106,Sahms,01,SH,Sahms
228,01053025,Duvensee,01,SH,Duvensee
229,01053038,Grinau,01,SH,Grinau
230,01053039,Groß Boden,01,SH,Groß Boden
231,01053044,Groß Schenkenberg,01,SH,Groß Schenkenberg
232,01053068,Klinkrade,01,SH,Klinkrade
233,01053069,Koberg,01,SH,Koberg
234,01053077,Kühsen,01,SH,Kühsen
235,01053079,Labenz,01,SH,Labenz
236,01053081,Lankau,01,SH,Lankau
237,01053085,Linau,01,SH,Linau
238,01053086,Lüchow,01,SH,Lüchow
239,01053096,Nusse,01,SH,Nusse
240,01053097,Panten,01,SH,Panten
241,01053099,Poggensee,01,SH,Poggensee
242,01053101,Ritzerau,01,SH,Ritzerau
243,01053108,Sandesneben,01,SH,Sandesneben
244,01053109,Schiphorst,01,SH,Schiphorst
245,01053112,Schönberg,01,SH,Schönberg
246,01053114,Schürensöhlen,01,SH,Schürensöhlen
247,01053118,Siebenbäumen,01,SH,Siebenbäumen
248,01053121,Sirksfelde,01,SH,Sirksfelde
249,01053122,Steinhorst,01,SH,Steinhorst
250,01053124,Stubben,01,SH,Stubben
251,01053127,Walksfelde,01,SH,Walksfelde
252,01053130,Wentorf (Amt Sandesneben),01,SH,Wentorf (Amt Sandesneben)
253,01054033,"Friedrichstadt, Stadt",01,SH,Friedrichstadt
254,01054056,"Husum, Stadt",01,SH,Husum
255,01054108,Reußenköge,01,SH,Reußenköge
256,01054138,"Tönning, Stadt",01,SH,Tönning
257,01054168,Sylt,01,SH,Sylt
258,01054035,"Garding, Kirchspiel",01,SH,Garding
259,01054036,"Garding, Stadt",01,SH,Garding
260,01054040,Grothusenkoog,01,SH,Grothusenkoog
261,01054063,Katharinenheerd,01,SH,Katharinenheerd
262,01054072,Kotzenbüll,01,SH,Kotzenbüll
263,01054090,Norderfriedrichskoog,01,SH,Norderfriedrichskoog
264,01054095,Oldenswort,01,SH,Oldenswort
265,01054100,Osterhever,01,SH,Osterhever
266,01054104,Poppenbüll,01,SH,Poppenbüll
267,01054113,Sankt Peter-Ording,01,SH,Sankt Peter-Ording
268,01054134,Tating,01,SH,Tating
269,01054135,Tetenbüll,01,SH,Tetenbüll
270,01054140,Tümlauer Koog,01,SH,Tümlauer Koog
271,01054145,Vollerwiek,01,SH,Vollerwiek
272,01054148,Welt,01,SH,Welt
273,01054150,Westerhever,01,SH,Westerhever
274,01054046,Hörnum (Sylt),01,SH,Hörnum (Sylt)
275,01054061,Kampen (Sylt),01,SH,Kampen (Sylt)
276,01054078,List auf Sylt,01,SH,List auf Sylt
277,01054149,Wenningstedt-Braderup (Sylt),01,SH,Wenningstedt-Braderup (Sylt)
278,01054003,Ahrenviöl,01,SH,Ahrenviöl
279,01054004,Ahrenviölfeld,01,SH,Ahrenviölfeld
280,01054011,Behrendorf,01,SH,Behrendorf
281,01054013,Bondelum,01,SH,Bondelum
282,01054041,Haselund,01,SH,Haselund
283,01054057,Immenstedt,01,SH,Immenstedt
284,01054079,Löwenstedt,01,SH,Löwenstedt
285,01054092,Norstedt,01,SH,Norstedt
286,01054101,Oster-Ohrstedt,01,SH,Oster-Ohrstedt
287,01054118,Schwesing,01,SH,Schwesing
288,01054123,Sollwitt,01,SH,Sollwitt
289,01054144,Viöl,01,SH,Viöl
290,01054152,Wester-Ohrstedt,01,SH,Wester-Ohrstedt
291,01054039,Gröde,01,SH,Gröde
292,01054050,Hallig Hooge,01,SH,Hallig Hooge
293,01054074,Langeneß,01,SH,Langeneß
294,01054103,Pellworm,01,SH,Pellworm
295,01054005,Alkersum,01,SH,Alkersum
296,01054015,Borgsum,01,SH,Borgsum
297,01054025,Dunsum,01,SH,Dunsum
298,01054083,Midlum,01,SH,Midlum
299,01054085,Nebel,01,SH,Nebel
300,01054087,Nieblum,01,SH,Nieblum
301,01054089,Norddorf auf Amrum,01,SH,Norddorf auf Amrum
302,01054094,Oevenum,01,SH,Oevenum
303,01054098,Oldsum,01,SH,Oldsum
304,01054129,Süderende,01,SH,Süderende
305,01054143,Utersum,01,SH,Utersum
306,01054158,Witsum,01,SH,Witsum
307,01054160,Wittdün auf Amrum,01,SH,Wittdün auf Amrum
308,01054163,Wrixum,01,SH,Wrixum
309,01054164,"Wyk auf Föhr, Stadt",01,SH,Wyk auf Föhr
310,01054001,Achtrup,01,SH,Achtrup
311,01054009,Aventoft,01,SH,Aventoft
312,01054016,Bosbüll,01,SH,Bosbüll
313,01054017,Braderup,01,SH,Braderup
314,01054018,Bramstedtlund,01,SH,Bramstedtlund
315,01054022,Dagebüll,01,SH,Dagebüll
316,01054027,Ellhöft,01,SH,Ellhöft
317,01054034,Friedrich-Wilhelm-Lübke-Koog,01,SH,Friedrich-Wilhelm-Lübke-Koog
318,01054048,Holm,01,SH,Holm
319,01054055,Humptrup,01,SH,Humptrup
320,01054062,Karlum,01,SH,Karlum
321,01054065,Klanxbüll,01,SH,Klanxbüll
322,01054068,Klixbüll,01,SH,Klixbüll
323,01054073,Ladelund,01,SH,Ladelund
324,01054076,Leck,01,SH,Leck
325,01054077,Lexgaard,01,SH,Lexgaard
326,01054086,Neukirchen,01,SH,Neukirchen
327,01054088,"Niebüll, Stadt",01,SH,Niebüll
328,01054109,Risum-Lindholm,01,SH,Risum-Lindholm
329,01054110,Rodenäs,01,SH,Rodenäs
330,01054124,Sprakebüll,01,SH,Sprakebüll
331,01054125,Stadum,01,SH,Stadum
332,01054126,Stedesand,01,SH,Stedesand
333,01054131,Süderlügum,01,SH,Süderlügum
334,01054136,Tinningstedt,01,SH,Tinningstedt
335,01054142,Uphusum,01,SH,Uphusum
336,01054154,Westre,01,SH,Westre
337,01054165,Galmsbüll,01,SH,Galmsbüll
338,01054166,Emmelsbüll-Horsbüll,01,SH,Emmelsbüll-Horsbüll
339,01054167,Enge-Sande,01,SH,Enge-Sande
340,01054007,Arlewatt,01,SH,Arlewatt
341,01054023,Drage,01,SH,Drage
342,01054026,Elisabeth-Sophien-Koog,01,SH,Elisabeth-Sophien-Koog
343,01054032,Fresendelf,01,SH,Fresendelf
344,01054042,Hattstedt,01,SH,Hattstedt
345,01054043,Hattstedtermarsch,01,SH,Hattstedtermarsch
346,01054052,Horstedt,01,SH,Horstedt
347,01054054,Hude,01,SH,Hude
348,01054070,Koldenbüttel,01,SH,Koldenbüttel
349,01054084,Mildstedt,01,SH,Mildstedt
350,01054091,Nordstrand,01,SH,Nordstrand
351,01054096,Oldersbek,01,SH,Oldersbek
352,01054097,Olderup,01,SH,Olderup
353,01054099,Ostenfeld (Husum),01,SH,Ostenfeld (Husum)
354,01054105,Ramstedt,01,SH,Ramstedt
355,01054106,Rantrum,01,SH,Rantrum
356,01054116,Schwabstedt,01,SH,Schwabstedt
357,01054119,Seeth,01,SH,Seeth
358,01054120,Simonsberg,01,SH,Simonsberg
359,01054130,Süderhöft,01,SH,Süderhöft
360,01054132,Südermarsch,01,SH,Südermarsch
361,01054141,Uelvesbüll,01,SH,Uelvesbüll
362,01054156,Winnert,01,SH,Winnert
363,01054157,Wisch,01,SH,Wisch
364,01054159,Wittbek,01,SH,Wittbek
365,01054161,Witzwort,01,SH,Witzwort
366,01054162,Wobbenbüll,01,SH,Wobbenbüll
367,01054002,Ahrenshöft,01,SH,Ahrenshöft
368,01054006,Almdorf,01,SH,Almdorf
369,01054010,Bargum,01,SH,Bargum
370,01054012,Bohmstedt,01,SH,Bohmstedt
371,01054014,Bordelum,01,SH,Bordelum
372,01054019,"Bredstedt, Stadt",01,SH,Bredstedt
373,01054020,Breklum,01,SH,Breklum
374,01054024,Drelsdorf,01,SH,Drelsdorf
375,01054037,Goldebek,01,SH,Goldebek
376,01054038,Goldelund,01,SH,Goldelund
377,01054045,Högel,01,SH,Högel
378,01054059,Joldelund,01,SH,Joldelund
379,01054071,Kolkerheide,01,SH,Kolkerheide
380,01054075,Langenhorn,01,SH,Langenhorn
381,01054080,Lütjenholm,01,SH,Lütjenholm
382,01054093,Ockholm,01,SH,Ockholm
383,01054121,Sönnebüll,01,SH,Sönnebüll
384,01054128,Struckum,01,SH,Struckum
385,01054146,Vollstedt,01,SH,Vollstedt
386,01055001,Ahrensbök,01,SH,Ahrensbök
387,01055004,"Bad Schwartau, Stadt",01,SH,Bad Schwartau
388,01055007,Bosau,01,SH,Bosau
389,01055010,Dahme,01,SH,Dahme
390,01055012,"Eutin, Stadt",01,SH,Eutin
391,01055016,Grömitz,01,SH,Grömitz
392,01055018,Grube,01,SH,Grube
393,01055021,"Heiligenhafen, Stadt",01,SH,Heiligenhafen
394,01055025,Kellenhusen (Ostsee),01,SH,Kellenhusen (Ostsee)
395,01055028,Malente,01,SH,Malente
396,01055032,"Neustadt in Holstein, Stadt",01,SH,Neustadt in Holstein
397,01055033,"Oldenburg in Holstein, Stadt",01,SH,Oldenburg in Holstein
398,01055035,Ratekau,01,SH,Ratekau
399,01055040,Stockelsdorf,01,SH,Stockelsdorf
400,01055041,Süsel,01,SH,Süsel
401,01055042,Timmendorfer Strand,01,SH,Timmendorfer Strand
402,01055044,Scharbeutz,01,SH,Scharbeutz
403,01055046,"Fehmarn, Stadt",01,SH,Fehmarn
404,01055014,Göhl,01,SH,Göhl
405,01055015,Gremersdorf,01,SH,Gremersdorf
406,01055017,Großenbrode,01,SH,Großenbrode
407,01055022,Heringsdorf,01,SH,Heringsdorf
408,01055031,Neukirchen,01,SH,Neukirchen
409,01055043,Wangels,01,SH,Wangels
410,01055006,Beschendorf,01,SH,Beschendorf
411,01055011,Damlos,01,SH,Damlos
412,01055020,Harmsdorf,01,SH,Harmsdorf
413,01055023,Kabelhorst,01,SH,Kabelhorst
414,01055027,Lensahn,01,SH,Lensahn
415,01055029,Manhagen,01,SH,Manhagen
416,01055036,Riepsdorf,01,SH,Riepsdorf
417,01055002,Altenkrempe,01,SH,Altenkrempe
418,01055024,Kasseedorf,01,SH,Kasseedorf
419,01055037,Schashagen,01,SH,Schashagen
420,01055038,Schönwalde am Bungsberg,01,SH,Schönwalde am Bungsberg
421,01055039,Sierksdorf,01,SH,Sierksdorf
422,01056002,"Barmstedt, Stadt",01,SH,Barmstedt
423,01056005,Bönningstedt,01,SH,Bönningstedt
424,01056015,"Elmshorn, Stadt",01,SH,Elmshorn
425,01056018,Halstenbek,01,SH,Halstenbek
426,01056021,Hasloh,01,SH,Hasloh
427,01056025,Helgoland,01,SH,Helgoland
428,01056039,"Pinneberg, Stadt",01,SH,Pinneberg
429,01056041,"Quickborn, Stadt",01,SH,Quickborn
430,01056043,Rellingen,01,SH,Rellingen
431,01056044,"Schenefeld, Stadt",01,SH,Schenefeld
432,01056048,"Tornesch, Stadt",01,SH,Tornesch
433,01056049,"Uetersen, Stadt",01,SH,Uetersen
434,01056050,"Wedel, Stadt",01,SH,Wedel
435,01056029,Klein Nordende,01,SH,Klein Nordende
436,01056030,Klein Offenseth-Sparrieshoop,01,SH,Klein Offenseth-Sparrieshoop
437,01056031,Kölln-Reisiek,01,SH,Kölln-Reisiek
438,01056033,Seester,01,SH,Seester
439,01056042,Raa-Besenbek,01,SH,Raa-Besenbek
440,01056045,Seestermühe,01,SH,Seestermühe
441,01056046,Seeth-Ekholt,01,SH,Seeth-Ekholt
442,01056006,Bokel,01,SH,Bokel
443,01056010,Brande-Hörnerkirchen,01,SH,Brande-Hörnerkirchen
444,01056038,Osterhorn,01,SH,Osterhorn
445,01056051,Westerhorn,01,SH,Westerhorn
446,01056003,Bevern,01,SH,Bevern
447,01056004,Bilsen,01,SH,Bilsen
448,01056008,Bokholt-Hanredder,01,SH,Bokholt-Hanredder
449,01056011,Bullenkuhlen,01,SH,Bullenkuhlen
450,01056014,Ellerhoop,01,SH,Ellerhoop
451,01056017,Groß Offenseth-Aspern,01,SH,Groß Offenseth-Aspern
452,01056022,Heede,01,SH,Heede
453,01056026,Hemdingen,01,SH,Hemdingen
454,01056034,Langeln,01,SH,Langeln
455,01056035,Lutzhorn,01,SH,Lutzhorn
456,01056009,Borstel-Hohenraden,01,SH,Borstel-Hohenraden
457,01056013,Ellerbek,01,SH,Ellerbek
458,01056032,Kummerfeld,01,SH,Kummerfeld
459,01056040,Prisdorf,01,SH,Prisdorf
460,01056047,Tangstedt,01,SH,Tangstedt
461,01056001,Appen,01,SH,Appen
462,01056016,Groß Nordende,01,SH,Groß Nordende
463,01056019,Haselau,01,SH,Haselau
464,01056020,Haseldorf,01,SH,Haseldorf
465,01056023,Heidgraben,01,SH,Heidgraben
466,01056024,Heist,01,SH,Heist
467,01056027,Hetlingen,01,SH,Hetlingen
468,01056028,Holm,01,SH,Holm
469,01056036,Moorrege,01,SH,Moorrege
470,01056037,Neuendeich,01,SH,Neuendeich
471,01057001,Ascheberg (Holstein),01,SH,Ascheberg (Holstein)
472,01057008,Bönebüttel,01,SH,Bönebüttel
473,01057009,Bösdorf,01,SH,Bösdorf
474,01057057,"Plön, Stadt",01,SH,Plön
475,01057062,"Preetz, Stadt",01,SH,Preetz
476,01057091,"Schwentinental, Stadt",01,SH,Schwentinental
477,01057004,Behrensdorf (Ostsee),01,SH,Behrensdorf (Ostsee)
478,01057007,Blekendorf,01,SH,Blekendorf
479,01057013,Dannau,01,SH,Dannau
480,01057021,Giekau,01,SH,Giekau
481,01057026,Helmstorf,01,SH,Helmstorf
482,01057027,Högsdorf,01,SH,Högsdorf
483,01057029,Hohenfelde,01,SH,Hohenfelde
484,01057030,Hohwacht (Ostsee),01,SH,Hohwacht (Ostsee)
485,01057034,Kirchnüchel,01,SH,Kirchnüchel
486,01057035,Klamp,01,SH,Klamp
487,01057038,Kletkamp,01,SH,Kletkamp
488,01057048,"Lütjenburg, Stadt",01,SH,Lütjenburg
489,01057055,Panker,01,SH,Panker
490,01057076,Schwartbuck,01,SH,Schwartbuck
491,01057082,Tröndel,01,SH,Tröndel
492,01057015,Dersau,01,SH,Dersau
493,01057017,Dörnick,01,SH,Dörnick
494,01057022,Grebin,01,SH,Grebin
495,01057032,Kalübbe,01,SH,Kalübbe
496,01057045,Lebrade,01,SH,Lebrade
497,01057053,Nehmten,01,SH,Nehmten
498,01057065,Rantzau,01,SH,Rantzau
499,01057067,Rathjensdorf,01,SH,Rathjensdorf
500,01057089,Wittmoldt,01,SH,Wittmoldt
501,01057002,Barmissen,01,SH,Barmissen
502,01057010,Boksee,01,SH,Boksee
503,01057011,Bothkamp,01,SH,Bothkamp
504,01057023,Großbarkau,01,SH,Großbarkau
505,01057031,Honigsee,01,SH,Honigsee
506,01057033,Kirchbarkau,01,SH,Kirchbarkau
507,01057037,Klein Barkau,01,SH,Klein Barkau
508,01057042,Kühren,01,SH,Kühren
509,01057046,Lehmkuhlen,01,SH,Lehmkuhlen
510,01057047,Löptin,01,SH,Löptin
511,01057054,Nettelsee,01,SH,Nettelsee
512,01057058,Pohnsdorf,01,SH,Pohnsdorf
513,01057059,Postfeld,01,SH,Postfeld
514,01057066,Rastorf,01,SH,Rastorf
515,01057070,Schellhorn,01,SH,Schellhorn
516,01057084,Wahlstorf,01,SH,Wahlstorf
517,01057086,Warnau,01,SH,Warnau
518,01057003,Barsbek,01,SH,Barsbek
519,01057006,Bendfeld,01,SH,Bendfeld
520,01057012,Brodersdorf,01,SH,Brodersdorf
521,01057018,Fahren,01,SH,Fahren
522,01057020,Fiefbergen,01,SH,Fiefbergen
523,01057028,Höhndorf,01,SH,Höhndorf
524,01057039,Köhn,01,SH,Köhn
525,01057040,Krokau,01,SH,Krokau
526,01057041,Krummbek,01,SH,Krummbek
527,01057043,Laboe,01,SH,Laboe
528,01057049,Lutterbek,01,SH,Lutterbek
529,01057056,Passade,01,SH,Passade
530,01057060,Prasdorf,01,SH,Prasdorf
531,01057063,Probsteierhagen,01,SH,Probsteierhagen
532,01057073,Schönberg (Holstein),01,SH,Schönberg (Holstein)
533,01057078,Stakendorf,01,SH,Stakendorf
534,01057079,Stein,01,SH,Stein
535,01057081,Stoltenberg,01,SH,Stoltenberg
536,01057087,Wendtorf,01,SH,Wendtorf
537,01057088,Wisch,01,SH,Wisch
538,01057016,Dobersdorf,01,SH,Dobersdorf
539,01057044,Lammershagen,01,SH,Lammershagen
540,01057050,Martensrade,01,SH,Martensrade
541,01057052,Mucheln,01,SH,Mucheln
542,01057072,Schlesen,01,SH,Schlesen
543,01057077,Selent,01,SH,Selent
544,01057090,Fargau-Pratjau,01,SH,Fargau-Pratjau
545,01057025,Heikendorf,01,SH,Heikendorf
546,01057051,Mönkeberg,01,SH,Mönkeberg
547,01057074,Schönkirchen,01,SH,Schönkirchen
548,01057005,Belau,01,SH,Belau
549,01057024,Großharrie,01,SH,Großharrie
550,01057068,Rendswühren,01,SH,Rendswühren
551,01057069,Ruhwinkel,01,SH,Ruhwinkel
552,01057071,Schillsdorf,01,SH,Schillsdorf
553,01057080,Stolpe,01,SH,Stolpe
554,01057083,Tasdorf,01,SH,Tasdorf
555,01057085,Wankendorf,01,SH,Wankendorf
556,01058005,Altenholz,01,SH,Altenholz
557,01058034,"Büdelsdorf, Stadt",01,SH,Büdelsdorf
558,01058043,"Eckernförde, Stadt",01,SH,Eckernförde
559,01058092,Kronshagen,01,SH,Kronshagen
560,01058135,"Rendsburg, Stadt",01,SH,Rendsburg
561,01058169,Wasbek,01,SH,Wasbek
562,01058001,Achterwehr,01,SH,Achterwehr
563,01058028,Bredenbek,01,SH,Bredenbek
564,01058050,Felde,01,SH,Felde
565,01058093,Krummwisch,01,SH,Krummwisch
566,01058104,Melsdorf,01,SH,Melsdorf
567,01058126,Ottendorf,01,SH,Ottendorf
568,01058130,Quarnbek,01,SH,Quarnbek
569,01058171,Westensee,01,SH,Westensee
570,01058037,Dänischenhagen,01,SH,Dänischenhagen
571,01058116,Noer,01,SH,Noer
572,01058150,Schwedeneck,01,SH,Schwedeneck
573,01058157,Strande,01,SH,Strande
574,01058051,Felm,01,SH,Felm
575,01058058,Gettorf,01,SH,Gettorf
576,01058096,Lindau,01,SH,Lindau
577,01058110,Neudorf-Bornstein,01,SH,Neudorf-Bornstein
578,01058112,Neuwittenbek,01,SH,Neuwittenbek
579,01058121,Osdorf,01,SH,Osdorf
580,01058142,Schinkel,01,SH,Schinkel
581,01058165,Tüttendorf,01,SH,Tüttendorf
582,01058019,Böhnhusen,01,SH,Böhnhusen
583,01058053,Flintbek,01,SH,Flintbek
584,01058145,Schönhorst,01,SH,Schönhorst
585,01058160,Techelsdorf,01,SH,Techelsdorf
586,01058003,Alt Duvenstedt,01,SH,Alt Duvenstedt
587,01058054,Fockbek,01,SH,Fockbek
588,01058118,Nübbel,01,SH,Nübbel
589,01058136,Rickert,01,SH,Rickert
590,01058010,Bargstall,01,SH,Bargstall
591,01058029,Breiholz,01,SH,Breiholz
592,01058036,Christiansholm,01,SH,Christiansholm
593,01058047,Elsdorf-Westermühlen,01,SH,Elsdorf-Westermühlen
594,01058055,Friedrichsgraben,01,SH,Friedrichsgraben
595,01058056,Friedrichsholm,01,SH,Friedrichsholm
596,01058070,Hamdorf,01,SH,Hamdorf
597,01058078,Hohn,01,SH,Hohn
598,01058089,Königshügel,01,SH,Königshügel
599,01058097,Lohe-Föhrden,01,SH,Lohe-Föhrden
600,01058129,Prinzenmoor,01,SH,Prinzenmoor
601,01058154,Sophienhamm,01,SH,Sophienhamm
602,01058031,Brinjahe,01,SH,Brinjahe
603,01058048,Embühren,01,SH,Embühren
604,01058068,Haale,01,SH,Haale
605,01058071,Hamweddel,01,SH,Hamweddel
606,01058075,Hörsten,01,SH,Hörsten
607,01058086,Jevenstedt,01,SH,Jevenstedt
608,01058101,Luhnstedt,01,SH,Luhnstedt
609,01058148,Schülp b. Rendsburg,01,SH,Schülp b. Rendsburg
610,01058155,Stafstedt,01,SH,Stafstedt
611,01058172,Westerrönfeld,01,SH,Westerrönfeld
612,01058018,Blumenthal,01,SH,Blumenthal
613,01058105,Mielkendorf,01,SH,Mielkendorf
614,01058107,Molfsee,01,SH,Molfsee
615,01058138,Rodenbek,01,SH,Rodenbek
616,01058139,Rumohr,01,SH,Rumohr
617,01058141,Schierensee,01,SH,Schierensee
618,01058011,Bargstedt,01,SH,Bargstedt
619,01058021,Bokel,01,SH,Bokel
620,01058023,Borgdorf-Seedorf,01,SH,Borgdorf-Seedorf
621,01058027,Brammer,01,SH,Brammer
622,01058038,Dätgen,01,SH,Dätgen
623,01058045,Eisendorf,01,SH,Eisendorf
624,01058046,Ellerdorf,01,SH,Ellerdorf
625,01058049,Emkendorf,01,SH,Emkendorf
626,01058059,Gnutz,01,SH,Gnutz
627,01058065,Groß Vollstedt,01,SH,Groß Vollstedt
628,01058091,Krogaspe,01,SH,Krogaspe
629,01058094,Langwedel,01,SH,Langwedel
630,01058117,"Nortorf, Stadt",01,SH,Nortorf
631,01058120,Oldenhütten,01,SH,Oldenhütten
632,01058147,Schülp b. Nortorf,01,SH,Schülp b. Nortorf
633,01058163,Timmaspe,01,SH,Timmaspe
634,01058168,Warder,01,SH,Warder
635,01058026,Bovenau,01,SH,Bovenau
636,01058073,Haßmoor,01,SH,Haßmoor
637,01058122,Ostenfeld (Rendsburg),01,SH,Ostenfeld (Rendsburg)
638,01058124,Osterrönfeld,01,SH,Osterrönfeld
639,01058132,Rade b. Rendsburg,01,SH,Rade b. Rendsburg
640,01058140,Schacht-Audorf,01,SH,Schacht-Audorf
